Date,Close,High,Low,Open,Volume
2015-02-23,29.546466827392578,29.546466827392578,28.80447366197079,28.88444919649405,283896400
2015-02-24,29.362070083618164,29.67975181000597,29.139916262854044,29.53312947475006,276912400
2015-02-25,28.611196517944336,29.235451763904805,28.469018171309017,29.226563710478064,298846800
2015-02-26,28.973308563232422,29.07327713106697,28.126902824541162,28.61119665484146,365150000
2015-02-27,28.537891387939453,29.00663625092877,28.489017258922594,28.880006901257964,248059200
2015-03-02,28.677845001220703,28.94220867411443,28.502344918685864,28.713390437364257,192386800
2015-03-03,28.73782730102539,28.773372736921615,28.455690912023037,28.64896710108417,151265200
2015-03-04,28.5556583404541,28.78225624796574,28.506787605303753,28.680067361107007,126665200
2015-03-05,28.082469940185547,28.602309153184912,27.93806959383036,28.564543404185695,226068400
2015-03-06,28.124679565429688,28.740045038751425,28.049148063282413,28.524555513955516,291368400
2015-03-09,28.244646072387695,28.784481799889047,27.782565564049722,28.42681219847674,354114000
2015-03-10,27.660375595092773,28.262412309033678,27.502646569217422,28.08246823773491,275426400
2015-03-11,27.156085968017578,27.718134933579027,27.127206577874272,27.713692602364425,275756000
2015-03-12,27.647052764892578,27.747023038958073,27.02057882136801,27.17164354437605,193450800
2015-03-13,27.45599937438965,27.85809908133666,27.231625158275826,27.6359451838697,207309200
2015-03-16,27.75812530517578,27.75812530517578,27.296046544920685,27.520420732700014,143497200
2015-03-17,28.22243881225586,28.284641648836967,27.91364494858523,27.969183437661243,204092400
2015-03-18,28.540111541748047,28.693398273706446,28.073588695017833,28.213545040566977,261083600
2015-03-19,28.324615478515625,28.713384710573685,28.302400432806465,28.602307787128524,183238000
2015-03-20,27.969173431396484,28.524556428562374,27.804780037116988,28.491234702958103,274780400
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800
2015-03-24,28.144676208496094,28.44458191910523,28.11579511873549,28.264639509679526,131369200
2015-03-25,27.409343719482422,28.17355357044147,27.409343719482422,28.11135075836797,206620800
2015-03-26,27.60039520263672,27.74257353801557,27.23606300636597,27.27160843766041,190291600
2015-03-27,27.380468368530273,27.702590847847198,27.304936855548284,27.67371145080698,158184800
2015-03-30,28.07358741760254,28.080251763054054,27.54708209323727,27.55819046558957,188398800
2015-03-31,27.642608642578125,28.10024511430692,27.627057938050438,28.011383219191703,168362400
2015-04-01,27.602619171142578,27.79589365397358,27.347141874039412,27.729246813025078,162485600
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262466,27.77589576687005,128880400
2015-04-06,28.291297912597656,28.3268433490019,27.620393902014577,27.651495311418447,148776000
2015-04-07,27.99361228942871,28.46235544029756,27.986947943880292,28.355722521723493,140049200
2015-04-08,27.902528762817383,28.080252556075337,27.762572419684044,27.95806723634803,149316800
2015-04-09,28.115787506103516,28.120231531740174,27.693696595176334,27.95805849398561,129936000
2015-04-10,28.23575210571289,28.260189163168846,27.826989862630114,27.98027485633653,160752000
2015-04-13,28.180212020874023,28.562318561327945,28.12689557809171,28.51788508502756,145460400
2015-04-14,28.05803680419922,28.277968679310423,27.97139692324936,28.213543848237514,102098400
2015-04-15,28.164669036865234,28.24242255699414,27.993611292581647,28.082473184828803,115881600
2015-04-16,28.029150009155273,28.235753151270146,28.015821320921834,28.05358706751612,113476000
2015-04-17,27.713695526123047,28.022489272545602,27.649270699868765,27.891419301645175,207828000
2015-04-20,28.34683609008789,28.4623553673972,27.80700206835276,27.89586396353667,188217200
2015-04-21,28.193546295166016,28.480123273997965,28.1402281501234,28.457909922579294,129740400
2015-04-22,28.57343101501465,28.6289694851199,28.062478106986084,28.211320800092256,150618000
2015-04-23,28.80668830871582,28.973303690350882,28.46679320136418,28.50233862966466,183083600
2015-04-24,28.94219970703125,29.01995490077968,28.708937515584285,28.98885350123997,178103600
2015-04-27,29.468700408935547,29.575336674295194,29.135469706732138,29.393168929987628,387816800
2015-04-28,29.004396438598633,29.88856751752091,28.78446636993218,29.87079819847113,475696000
2015-04-29,28.577869415283203,29.233222555537754,28.502337924362703,28.915544196184648,253544400
2015-04-30,27.802560806274414,28.57787743942009,27.675933151606497,28.57787743942009,332781600
2015-05-01,28.64674186706543,28.90888520558984,27.835881568938238,28.013603654255334,234050400
2015-05-04,28.591201782226562,29.00663181534385,28.49345353914014,28.768925552401967,203953200
2015-05-05,27.94696044921875,28.535666910420105,27.942516422209852,28.46902006448425,197085600
2015-05-06,27.771461486816406,28.158008825709807,27.40490718679169,28.115799039342757,288564000
2015-05-07,27.94322967529297,28.126156702399538,27.66660698885533,27.833918356403263,175763600
2015-05-08,28.46970558166504,28.46970558166504,28.132851520225067,28.26000810339415,222201600
2015-05-11,28.1796932220459,28.456314180575312,28.02576623369674,28.418390682627546,168143200
2015-05-12,28.079313278198242,28.30462472292589,27.845076653188137,28.01908022514789,192640000
2015-05-13,28.110538482666016,28.373775078379587,28.079307166393143,28.14176979893889,138776800
2015-05-14,28.766401290893555,28.766401290893555,28.36708631302993,28.42285677051672,180814000
2015-05-15,28.726245880126953,28.886865057060014,28.60132061005864,28.79317110450878,152832000
2015-05-18,29.043025970458984,29.161259076095174,28.63478578527864,28.639248375290993,203531600
2015-05-19,29.01624870300293,29.196944399824076,28.920321767728332,29.154558317071896,178532800
2015-05-20,29.014020919799805,29.21925578540813,28.853401737330955,29.000636555253806,145819600
2015-05-21,29.310728073120117,29.364268949738317,28.962720885000174,29.016261761618374,158921600
2015-05-22,29.5672607421875,29.66318768776386,29.312947622321087,29.357566706193726,182384000
2015-05-26,28.91587257385254,29.649813874851958,28.804331632396284,29.580659035782585,282790400
2015-05-27,29.455726623535156,29.504804903930342,29.01179591081366,29.07648815099333,183332800
2015-05-28,29.397727966308594,29.435651474972413,29.246033931653315,29.41557492402553,122933200
2015-05-29,29.06309700012207,29.32410230095591,28.978324825780795,29.275024032017086,203538000
2015-06-01,29.121103286743164,29.310724221383353,29.01179535845598,29.063103230998106,128451200
2015-06-02,28.991710662841797,29.147867233632002,28.848938454696757,28.969401122461218,134670400
2015-06-03,29.02741241455078,29.210341185502646,28.97833412985439,29.147878532972562,123934000
2015-06-04,28.857868194580078,29.130028323353766,28.75748204307215,28.906946473798865,153800400
2015-06-05,28.69947624206543,28.93148325289006,28.634784008714654,28.88909716029949,142507200
2015-06-08,28.509857177734375,28.824403359791514,28.293467540769548,28.755245136506716,210699200
2015-06-09,28.425079345703125,28.572314134068442,28.02353317212102,28.264460195478733,224301600
2015-06-10,28.750783920288086,28.853399643667018,28.521008233053088,28.536623891216717,156349200
2015-06-11,28.686094284057617,29.040793608725043,28.661555144391127,28.817711758651104,141563600
2015-06-12,28.36931037902832,28.6280860683027,28.35592601647239,28.59685475435289,147544800
2015-06-15,28.31354331970215,28.384929431838998,28.04361452999784,28.130616300977774,175955600
2015-06-16,28.465238571166992,28.52100902357993,28.19084889840366,28.33808200774466,125976400
2015-06-17,28.398313522338867,28.52769967147499,28.273386558306026,28.492007468879212,131672400
2015-06-18,28.527706146240234,28.623631409082858,28.38047301140006,28.382704306437173,141628800
2015-06-19,28.242156982421875,28.51431706464247,28.1975413009342,28.489777929230502,218867600
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200
2015-06-23,28.338090896606445,28.467478795264796,28.304628274266573,28.438478763626065,121075600
2015-06-24,28.579010009765625,28.956018802673047,28.358159500644405,28.378236046028565,221123600
2015-06-25,28.44292640686035,28.82216474482694,28.44292640686035,28.746317758025175,127752400
2015-06-26,28.275623321533203,28.552244327572282,28.22208415629518,28.480858206595123,176267200
2015-06-29,27.78038215637207,28.21316148452477,27.76922908520098,27.987848342323893,196645600
2015-06-30,27.981151580810547,28.135078574808336,27.853995016806024,28.012382898146452,177482800
2015-07-01,28.242156982421875,28.3180056833259,28.106076941311578,28.309082206632535,120955200
2015-07-02,28.20646095275879,28.26223139804534,28.056994865886857,28.20422965839323,108844000
2015-07-06,28.108306884765625,28.159616447791148,27.851762473596157,27.87184072068582,112241600
2015-07-07,28.03915023803711,28.141767655400127,27.61083191524409,28.08376591446313,187787200
2015-07-08,27.3431339263916,27.80491314662569,27.336441745254415,27.769220946567717,243046400
2015-07-09,26.78543472290039,27.675530730197355,26.595815511598627,27.62868375107428,314380000
2015-07-10,27.501522064208984,27.62867861303297,27.039742839324095,27.20259329054447,245418000
2015-07-13,28.032453536987305,28.054761371603533,27.73352310679803,27.891910945145554,165762000
2015-07-14,28.021310806274414,28.190853485752687,27.894154222160562,28.117236068113243,127072400
2015-07-15,28.29123306274414,28.36485046328007,28.014612114584335,28.04584342960339,134596800
2015-07-16,28.66824722290039,28.681634993181415,28.409473162788792,28.496474947841605,144889600
2015-07-17,28.91587257385254,28.91587257385254,28.623635851870652,28.795409854821916,184658800
2015-07-20,29.462417602539062,29.66318987896413,29.156793194434474,29.21702623894537,235600800
2015-07-21,29.167951583862305,29.652038784847903,29.072028023261137,29.63642482556907,307025600
2015-07-22,27.934307098388672,27.996769738636274,27.213752036722603,27.213752036722603,461802400
2015-07-23,27.920921325683594,28.351467603111896,27.898611782166114,28.152924920056645,203998000
2015-07-24,27.773691177368164,28.050312203303356,27.639842403656267,27.956618231902976,168649200
2015-07-27,27.387754440307617,27.575144055147923,27.24275261810859,27.459140555013633,177822000
2015-07-28,27.52383804321289,27.642072853388193,27.33868140119759,27.52383804321289,134472400
2015-07-29,27.43683433532715,27.55060654742132,27.276215142248162,27.47252824577996,148046800
2015-07-30,27.298521041870117,27.343136721998896,27.15128623388277,27.287366270848374,134513200
2015-07-31,27.05982780456543,27.35875665246164,26.97282602334314,27.349833174646612,171540000
2015-08-03,26.42180633544922,27.343133466033592,26.216569806150336,27.10443603161213,279904000
2015-08-04,25.574098587036133,26.25672838166463,25.264015006993834,26.19426574712073,496554400
2015-08-05,25.743635177612305,26.19872216753365,25.007464696449798,25.197083850089005,397250400
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000
2015-08-07,25.88705825805664,26.05064586175011,25.6584856014657,25.676413337974065,154681600
2015-08-10,26.828237533569336,26.888741492804172,26.113385024731297,26.113385024731297,219806400
2015-08-11,25.43215560913086,26.48314577691837,25.396301841596806,26.400231268115792,388331200
2015-08-12,25.824312210083008,25.86464876132336,24.567158357722324,25.217024256735492,404870000
2015-08-13,25.804155349731445,26.08426992862631,25.667459298456055,26.00359679312989,194143200
2015-08-14,25.985658645629883,26.06409035438125,25.548680761384396,25.618148602038033,171718000
2015-08-17,26.254568099975586,26.36437248612328,25.882575288173083,26.003584936240777,163538800
2015-08-18,26.106670379638672,26.317317022504323,25.996865978641605,26.09098403663909,138242800
2015-08-19,25.772775650024414,26.111152738404556,25.69882501096786,26.017034675796168,193146000
2015-08-20,25.24390983581543,25.62486473240927,25.015335530113045,25.564360774830757,274006400
2015-08-21,23.699932098388672,25.075854618051384,23.675281881449802,24.746439636853328,513102000
2015-08-24,23.108327865600586,24.381168302303,20.616428500878023,21.259572048945763,648825200
2015-08-25,23.247257232666016,24.898812593986147,23.193475738649916,24.898812593986147,414406400
2015-08-26,24.580604553222656,24.625422182789382,23.54081981819115,23.997965110757313,387098400
2015-08-27,25.304418563842773,25.376127794709205,24.65455269741909,25.149796549911265,338464400
2015-08-28,25.38733673095703,25.39181781054846,24.995176443904853,25.136353531757695,212657600
2015-08-31,25.268566131591797,25.66520746167961,25.09825605819991,25.104978531809078,224917200
2015-09-01,24.139142990112305,25.071362985786642,24.058469892160893,24.683685546442884,307383600
2015-09-02,25.174448013305664,25.174448013305664,24.455114225615663,24.701616338576237,247555200
2015-09-03,24.73298454284668,25.27304427956988,24.659033922356738,25.208057526080186,212935600
2015-09-04,24.486486434936523,24.75091457032204,24.316178063434936,24.41925998608582,199985200
2015-09-08,25.167724609375,25.223747503944658,24.721782847311772,25.042233872637542,219374400
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200
2015-09-10,25.225984573364258,25.385089361501105,24.62766057226877,24.710573347819047,251571200
2015-09-11,25.593507766723633,25.593507766723633,25.0444838946815,25.051206370796386,199662000
2015-09-14,25.840002059936523,26.194067201152144,25.73916152298625,26.124599351683436,233453600
2015-09-15,26.057376861572266,26.113399774229475,25.64056625462793,25.978945125788893,173364800
2015-09-16,26.086505889892578,26.115637184543175,25.86913674840091,26.050650410614907,148694000
2015-09-17,25.52851676940918,26.104432160571655,25.483699129582153,25.918437416574463,256450400
2015-09-18,25.42319107055664,25.61367029631348,25.069127645614433,25.1453179681706,297141200
2015-09-21,25.817594528198242,25.853450006925726,25.470253553863213,25.472493239021183,200888000
2015-09-22,25.411985397338867,25.58677655538758,25.21478371364652,25.407502608336912,201384800
2015-09-23,25.61815071105957,25.707787689733248,25.389578039640703,25.46352696558956,143026800
2015-09-24,25.77053451538086,25.882580317621645,25.181174211080297,25.37837420753811,200878000
2015-09-25,25.705549240112305,26.149251395054904,25.550925476927503,26.093228490675873,224607600
2015-09-28,25.196857452392578,25.674171895678256,25.196857452392578,25.51282568676956,208436000
2015-09-29,24.439424514770508,25.436632963332094,24.170515331834174,25.284250637086068,293461600
2015-09-30,24.71730613708496,24.995179264556597,24.365482365385784,24.688173132561975,265892000
2015-10-01,24.555952072143555,24.56491593916416,24.047263304241792,24.441664904734353,255716400
2015-10-02,24.735231399536133,24.876410208622598,24.101053439948966,24.204135375817142,232079200
2015-10-05,24.82486343383789,24.95707834695101,24.44166706073994,24.623180682290823,208258800
2015-10-06,24.943628311157227,25.039987739970822,24.598527140747667,24.79124599837486,192787200
2015-10-07,24.82486343383789,25.04671360569818,24.5178590822946,25.03999113226044,187062400
2015-10-08,24.53801727294922,24.692640942589435,24.248939056078623,24.692640942589435,247918400
2015-10-09,25.125150680541992,25.161004447325563,24.535788681322458,24.65007587545633,211064400
2015-10-12,25.008623123168945,25.26632881443241,24.972769354906614,25.26184773453085,121868800
2015-10-13,25.051197052001953,25.1990966005633,24.80245527017863,24.83382795350022,132197200
2015-10-14,24.697132110595703,24.99069152478597,24.551472245882195,24.939151420302792,177849600
2015-10-15,25.06688117980957,25.120662673656284,24.759875137638975,24.858475967760334,150694000
2015-10-16,24.883132934570312,25.09826067807755,24.76884573312845,25.04896024962485,156930400
2015-10-19,25.037752151489258,25.04223323067941,24.67472318849822,24.829346920645275,119036800
2015-10-20,25.494897842407227,25.584534814719742,24.83382837725812,24.95035524448626,195871200
2015-10-21,25.49266242980957,25.90050909798165,25.479215770415255,25.546443938336843,167180800
2015-10-22,25.882579803466797,25.882579803466797,25.568851221488128,25.62039304175565,166616400
2015-10-23,26.68482780456543,26.71844188608165,26.068575912273154,26.151488709038865,237467600
2015-10-26,25.83327293395996,26.471933492798915,25.752599841297904,26.460729941402008,265335200
2015-10-27,25.669689178466797,26.11563090930809,25.54419674083244,25.860166664731032,279537600
2015-10-28,26.727405548095703,26.734129732523552,26.008071685812876,26.203032001821295,342205600
2015-10-29,27.009761810302734,27.04561728898953,26.50331428679338,26.599673748659985,204909200
2015-10-30,26.778942108154297,27.164379874808386,26.76773684599318,27.1128380624234,197461200
2015-11-02,27.15541648864746,27.195753039586744,26.803592792553772,27.070262307634753,128813200
2015-11-03,27.466901779174805,27.673065599084715,27.047849956583303,27.068019085532576,182076000
2015-11-04,27.339176177978516,27.747022836180697,27.254021982418337,27.592399079550855,179544400
2015-11-05,27.2131404876709,27.611481338312984,27.046603387668622,27.422437786228294,158210800
2015-11-06,27.244646072387695,27.413434152400676,27.145624899674193,27.255899297855684,132169200
2015-11-09,27.134374618530273,27.41343712700554,27.017348959170107,27.222144292300733,135485600
2015-11-10,26.279184341430664,26.57175110364436,26.119398460129865,26.308442047852964,236511600
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
2015-11-12,26.04287338256836,26.290428867189533,26.02711989855613,26.164400995091693,130102400
2015-11-13,25.28220558166504,26.00912040774217,25.26645209463557,25.925850995157077,183249600
2015-11-16,25.69630241394043,25.70980491355159,24.980640745523743,25.066159438063565,152426800
2015-11-17,25.586027145385742,25.892096384430133,25.502757727542303,25.86283868024117,110467600
2015-11-18,26.396207809448242,26.441217281405347,25.99336668252736,26.05188036967263,186698800
2015-11-19,26.731531143188477,26.94983067262639,26.276929326988782,26.47497339356073,173183200
2015-11-20,26.84856414794922,26.988094560769092,26.747290246352513,26.826057691815596,137148400
2015-11-23,26.499740600585938,26.945342089732687,26.407468917433594,26.84181717600013,129930000
2015-11-24,26.75404167175293,26.85981583506874,26.35795345282768,26.4052139204153,171212800
2015-11-25,26.562747955322266,26.83280996896848,26.537992227812992,26.828307991056892,85553200
2015-11-27,26.513235092163086,26.648266950315282,26.465974628610375,26.621260235284563,52185600
2015-11-30,26.623504638671875,26.87331111066067,26.499726038316712,26.553737738016704,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.168903350830078,26.580746673425974,26.123893883475812,26.4074566184097,133546400
2015-12-03,25.925853729248047,26.283685425226995,25.7053048875768,26.22967370928731,166278000
2015-12-04,26.787799835205078,26.837311292183443,25.9056009997772,25.94611021757754,231108000
2015-12-07,26.619007110595703,26.9745877701295,26.513232964797563,26.77654369346573,128336800
2015-12-08,26.60776138305664,26.691029094394686,26.29944111628699,26.44797377680992,137238000
2015-12-09,26.020376205444336,26.486231330206245,25.89884855763669,26.474978102501257,185445600
2015-12-10,26.144153594970703,26.317443689533036,25.995620945204504,26.114897606214114,116850800
2015-12-11,25.471254348754883,25.96861650319326,25.396987158865464,25.92360702162482,187544800
2015-12-14,25.31371307373047,25.358722543968117,24.708325912127094,25.24619715137277,257274800
2015-12-15,24.86586570739746,25.38573429187087,24.83435872858108,25.192190440855068,213292400
2015-12-16,25.057153701782227,25.20343705615663,24.485526216013525,24.996390745011965,224954000
2015-12-17,24.526039123535156,25.261954549588157,24.526039123535156,25.2101921054981,179091200
2015-12-18,23.862136840820312,24.647563678113645,23.812625388457732,24.51028426520113,385813200
2015-12-21,24.154706954956055,24.163709194553643,23.758616997670288,24.143453726208655,190362400
2015-12-22,24.132204055786133,24.242478494517847,23.956662945741538,24.170462289243822,131157600
2015-12-23,24.442766189575195,24.496777897863105,24.125443754756063,24.14119724121509,130629600
2015-12-24,24.312236785888672,24.5305363288565,24.294232310447736,24.5305363288565,54281600
2015-12-28,24.03993034362793,24.235725189970832,23.895897945284286,24.213218732665815,106816800
2015-12-29,24.472026824951172,24.62731244741854,24.048931881781158,24.071436621428216,123724800
2015-12-30,24.15245246887207,24.46302196351547,24.12094549334309,24.43601696563428,100855200
2015-12-31,23.688844680786133,24.087183790725035,23.589821791919483,24.08268353077706,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.114974975585938,23.8216345799287,23.04746074384094,23.799129836013698,223164000
2016-01-06,22.66261863708496,23.038454840426148,22.47582774698311,22.631111657212283,273829600
2016-01-07,21.70615005493164,22.534337108884632,21.70164979418796,22.20801411942277,324377600
2016-01-08,21.820926666259766,22.30478625858172,21.775917190369956,22.178758352489098,283192000
2016-01-11,22.174259185791016,22.29353585732134,21.906448134391603,22.27328210570374,198957600
2016-01-12,22.496076583862305,22.660364414739302,22.244019082941826,22.6288574417494,196616800
2016-01-13,21.917701721191406,22.77289562148932,21.89744796924307,22.577100767646975,249758400
2016-01-14,22.397058486938477,22.613108800881438,21.54636659991894,22.045979731534,252680400
2016-01-15,21.85917854309082,21.989708389058645,21.460839474465978,21.649881278694462,319335600
2016-01-19,21.753414154052734,22.20126482709412,21.492354365866788,22.147253108401078,212350800
2016-01-20,21.78266716003418,22.097738623752576,21.024245345147918,21.402330758209725,289337600
2016-01-21,21.67239761352539,22.02797665278087,21.36632831915232,21.843435023850198,208646000
2016-01-22,22.824655532836914,22.833657772379347,22.13825150849246,22.196763490015815,263202000
2016-01-25,22.379058837890625,22.849414327314413,22.327296382828717,22.847163337876452,207178000
2016-01-26,22.502832412719727,22.7031275176358,22.070735223485162,22.48932991211915,300308000
2016-01-27,21.02424430847168,21.74665713553977,21.006239833260953,21.6138779941135,533478800
2016-01-28,21.175037384033203,21.27180933526747,20.79245155841048,21.10752314733615,222715200
2016-01-29,21.906442642211914,21.906442642211914,21.233541274149022,21.332564169235646,257666000
2016-02-01,21.7016544342041,21.76466840009718,21.46985232381094,21.710656674617656,163774000
2016-02-02,21.26280403137207,21.613882790889953,21.217792833355904,21.474350652542302,149428800
2016-02-03,21.68364715576172,21.793921581847044,21.172782526467135,21.37982887826044,183857200
2016-02-04,21.85787010192871,22.02304938559196,21.538827548987342,21.69042934170642,185886800
2016-02-05,21.274091720581055,21.930280836238957,21.19942327595188,21.839771695058854,185672400
2016-02-08,21.498104095458984,21.65423060804116,21.052347960750858,21.072711612963058,216085600
2016-02-09,21.49357795715332,21.70853740455084,21.253730176624874,21.335188239128584,177324800
2016-02-10,21.33066177368164,21.801307972120107,21.292195946026556,21.7040109380806,169374400
2016-02-11,21.20168685913086,21.43248527838415,20.950524787406167,21.222052237920717,200298800
2016-02-12,21.267295837402344,21.38269499215753,21.045550337554882,21.312551254128707,161405600
2016-02-16,21.866928100585938,21.91444501811858,21.407596171451875,21.500366802924592,196231600
2016-02-17,22.20180892944336,22.222172580506005,21.75605281989877,21.87371349855906,179452800
2016-02-18,21.780948638916016,22.376043525950372,21.742481077314288,22.36472923259949,156084000
2016-02-19,21.731168746948242,21.89408490559,21.676863936173927,21.722117657432722,141496800
2016-02-22,21.92123031616211,21.92575672281318,21.704009407505577,21.792255347699847,137123200
2016-02-23,21.425701141357422,21.835253002769754,21.394023192205015,21.812626142849286,127770400
2016-02-24,21.74473762512207,21.808093505328504,21.11570177690352,21.265042117091483,145022800
2016-02-25,21.894081115722656,21.894081115722656,21.552409882510005,21.733428188848517,110330800
2016-02-26,21.928020477294922,22.179180810555707,21.853350302540388,21.993637838519774,115964400
2016-02-29,21.87824249267578,22.2267016158335,21.869191404582505,21.916708322333303,140865200
2016-03-01,22.747129440307617,22.801434250203698,22.043423210305438,22.095466542598317,201628400
2016-03-02,22.796903610229492,22.82858155158241,22.54574155641827,22.74259881452711,132678400
2016-03-03,22.966611862182617,23.014128783015103,22.729025531701545,22.758442001492117,147822800
2016-03-04,23.308279037475586,23.475719832914706,22.93719309822221,23.16346509661175,184220400
2016-03-07,23.05032730102539,23.267548195392372,22.84441896990525,23.167987971438176,143315600
2016-03-08,22.86026382446289,23.02544317251674,22.717713061364464,22.80369581471164,126247600
2016-03-09,22.880626678466797,22.98471159775455,22.688294085500996,22.923617187232708,108806800
2016-03-10,22.89194107055664,23.13405207582251,22.661144357421886,22.94624760120367,134054400
2016-03-11,23.13857650756836,23.143101188243314,22.966609294506334,23.134050100574946,109632800
2016-03-14,23.19740867614746,23.285656359560917,23.02996785067511,23.059384320585814,100304400
2016-03-15,23.663532257080078,23.79929514671456,23.498352895040277,23.523242959543794,160270800
2016-03-16,23.978038787841797,24.054970422113335,23.665782392387264,23.670308798119695,153214000
2016-03-17,23.939579010009766,24.091180840249617,23.749509626611857,23.87622139799819,137682800
2016-03-18,23.96672821044922,24.097966375920844,23.80155062831962,24.06176202972802,176820800
2016-03-21,23.9644718170166,24.35818467062962,23.790241385061908,23.968996498091382,142010800
2016-03-22,24.14775276184082,24.276727757600753,23.806081492739757,23.81513258163924,129777600
2016-03-23,24.01424789428711,24.226944136945665,23.962206298520723,24.093444479153383,102814000
2016-03-24,23.91016387939453,24.04140206498335,23.733671980446086,23.864910166034907,104532000
2016-03-28,23.80154800415039,24.027819963953874,23.77213154453238,23.984827739169436,77645600
2016-03-29,24.364965438842773,24.38985549328066,23.73140324167166,23.733666444707314,124760400
2016-03-30,24.79035758972168,24.984951630731874,24.573136695962944,24.584450985496314,182404400
2016-03-31,24.661386489868164,24.867294852638533,24.636496430053757,24.826565820789366,103553600
2016-04-01,24.887649536132812,24.88991273884171,24.482622567133518,24.6138607031637,103496000
2016-04-04,25.14334487915039,25.38545584641617,24.95101230102027,24.98495344576784,149424800
2016-04-05,24.846927642822266,25.055099193778993,24.758681701370815,24.779047078954108,106314800
2016-04-06,25.10713768005371,25.111664086209174,24.708898527961733,24.94196010806021,105616400
2016-04-07,24.5595645904541,24.984955355017746,24.46453075895347,24.87860723229722,127207600
2016-04-08,24.586719512939453,24.83787987705086,24.4758449757207,24.643287520219747,94326800
2016-04-11,24.66816520690918,25.027938475597182,24.625174713830138,24.65685264612747,117630000
2016-04-12,24.989477157592773,25.00305292350047,24.586713323361767,24.74057660716404,108929200
2016-04-13,25.35150909423828,25.419389642400777,25.070932363933803,25.070932363933803,133029200
2016-04-14,25.36509132385254,25.43071041222434,25.190862640210334,25.256481728582134,101895600
2016-04-15,24.85597801208496,25.410345429082167,24.828826477849184,25.367353198117787,187756000
